IKZF3,MMP9,114.68606909399575
NFIC,CXCL10,101.21351834138373
CUX1,MS4A6A,99.18020626543019
CUX1,PIM2,98.18518896215265
IKZF3,HLA-DPA1,97.85287946663836
IKZF3,CD3D,95.87465222576259
ARID3A,HLA-DOA,95.13140610527482
PKNOX1,HLA-DMB,95.1053072513462
IKZF3,C1S,94.77179941145533
CUX1,ARID5A,94.4000629733242
NFATC4,CRABP2,93.73013513027443
DEAF1,C1R,93.01589703816433
PKNOX1,TNFRSF14,92.29391878120006
STAT5A,CCL19,92.12857721775349
NFIC,SRSF1,92.09420390655615
STAT5A,HLA-DPB1,90.85467163346433
IKZF3,APOBEC3G,90.3323994294162
GATA3,NDUFA1,90.28538115971936
PKNOX1,STK17A,90.1028896253856
IKZF3,PTGDS,89.52990008663639
PKNOX1,MMP9,89.49300028804974
STAT5A,JAK3,88.94743370309575
ARNT,PPHLN1,88.9133881839219
ARNT,STK17A,88.83477948451193
STAT5A,C10orf54,88.38694411935519
CUX1,FARP1,88.15676713002578
ASCL2,TMEM123,88.05983621883993
STAT5A,CCDC80,87.88307228579588
KLF9,MS4A6A,87.8106242124189
NFATC4,IL10RA,87.51115547114152
IKZF3,COL3A1,87.4871398251344
ASCL2,PILRA,87.39143717610658
STAT5A,GMFG,86.95769936292406
IKZF3,MS4A6A,86.7167354890861
IKZF3,FZD2,86.31191030437172
NR4A1,INPP5D,86.12209957985279
NFIC,C1R,85.96243829458727
ARNT,GATC,85.22453026756196
ARID3A,TGFBR2,85.09874190392108
DEAF1,C1S,84.9108476513779
NFIC,FUS,84.91084069729362
NR4A1,CCL19,84.88778432063813
STAT5A,MS4A6A,84.14742526692407
NFIC,MMP9,83.6067693127469
ARNT,PTPRC,82.98683870305649
ASCL2,BRPF1,82.70946303829258
STAT5A,A2M,82.48183596423368
CUX1,BCAM,82.40773012090447
DDIT3,EXOSC1,82.40748248740623
ARNT,HLA-DPB1,82.00077059388786
NR4A1,LCK,81.7081541675193
PKNOX1,CD4,81.38453844534632
NFATC4,TACC3,81.27058680708939
NFIC,GBP4,81.08978318490196
NR4A1,HLA-DOA,80.31668864874923
IKZF3,GYPC,80.30177524283384
DEAF1,PCCB,80.00441749437844
PKNOX1,MYL12B,79.87833464445711
FOXP4,CHD6,79.77712069460178
ARID3A,RGS1,79.72748837159175
DEAF1,PPP1R1A,79.68351234455112
STAT5A,SPARC,79.52395182385337
IKZF3,RABGAP1L,79.40122372200409
IKZF3,OPTN,79.29629802334428
NFATC4,KDM4B,79.1656331314402
NR4A1,CPVL,79.10403612244392
NFATC4,ZNF337,78.91129060174273
CUX1,STMN1,78.8367992906344
DEAF1,WDFY3,78.20289974656868
STAT5A,HLA-DRB1,78.01534165897644
ARNT,RSL1D1,78.00220187005917
IKZF3,JCHAIN,77.93345373196144
SOX4,TMEM184A,77.84869534538183
NFATC4,INPP5D,77.51950359405981
SOX4,KDM4B,77.4208383935297
GATA3,ZMYND19,77.38441712163083
IKZF3,TTC31,77.20603662088371
PKNOX1,PIM2,77.08631490533553
ARNT,WDR13,77.07247377299083
NR4A1,C10orf54,77.02797886564683
PKNOX1,FSTL1,76.94226372982702
SOX4,C12orf45,76.9076049186464
STAT5A,IFI44L,76.84904864273567
NR4A1,ARHGAP45,76.66254944599366
IKZF3,PSTPIP1,76.59165196447435
STAT5A,PTGDS,76.58198412310249
NFIC,FOXP4,76.58011593421185
STAT5A,TNFRSF14,76.55309262297192
IKZF3,SRSF5,76.48367905997749
CUX1,MKNK1,76.47185501506368
IKZF3,A2M,76.417394244929
STAT5A,IGLC3,76.38282620835248
ASCL2,MUS81,76.33786902808521
DEAF1,APOBEC3G,76.27518725829927
IKZF3,MYL12B,76.22233345453833
NFIC,TMBIM6,75.87495585089651
ARNT,SLC43A1,75.84740502449671
DEAF1,C6orf48,75.79428038552057
ARID3A,DPM2,75.72844120951665
STAT5A,GYPC,75.70818616410504
ARID3A,BOLA3,75.56290750493531
CUX1,RABGAP1L,75.53246730354691
IKZF3,RNASET2,75.46637145698425
IKZF3,FCER1G,75.4291980676315
STAT5A,CD14,75.38221808665796
STAT5A,IGHM,75.3745323034526
NR4A1,WIPF1,75.27516303400942
