STAT5A,TIMP1,129.32118168993424
STAT5A,C10orf54,122.41874287988621
ARID3A,WIPF1,110.06953397783994
IKZF3,WIPF1,107.34345615299836
NR4A1,PTPRC,106.2572714000428
IKZF3,SLC43A1,104.14500196002845
IKZF3,COL4A1,102.57553721470666
NFIC,SUGP1,98.88801951463172
DEAF1,C10orf54,98.04879002129756
STAT5A,PDGFRA,98.0474748054873
IKZF3,LCK,96.67072399897793
STAT5A,CSF1,95.20716353233695
FOXP4,NMRAL1,95.12859006118248
STAT5A,ARHGAP4,94.6558464863249
STAT5A,CTSK,94.63413440457067
IKZF3,IGHM,93.87629983638728
NFATC4,UBAP2L,93.3112383060479
IKZF3,JCHAIN,92.16099569432672
KLF9,PTPRC,91.28504349088819
PKNOX1,C1S,89.97907309130494
STAT5A,GMFG,89.60704426826219
IKZF3,ARID5A,89.36518757166417
STAT5A,ITGA5,88.24517497078618
IKZF3,CSF1R,87.91423505068931
STAT5A,COL6A2,87.81115897639582
ARNT,WIPF1,87.55428652844904
DEAF1,DNAJC1,87.10744952845856
NR4A1,PDCD5,86.92479462754088
SOX4,ZMYND19,86.69055624920055
STAT5A,PLEKHO2,86.59187291068028
NR4A1,SCD,85.35051013742597
IKZF3,SYK,85.30060362228924
STAT5A,LCK,85.27466432644518
PKNOX1,PPP1R37,85.02046522718996
PKNOX1,CTSK,84.58033380004798
NFIC,RECQL4,82.65179530467769
FOXP4,C12orf45,81.95478907045418
NFIC,ARID5A,81.9399726629029
IKZF3,COL6A2,81.9014274453566
FOXP4,HLA-DRA,81.88382306511788
STAT5A,C1S,81.88019416678014
DEAF1,JCHAIN,81.83890641885301
CUX1,BST2,81.36864228236975
GATA3,NR4A1,80.95442472175152
IKZF3,ARHGAP45,80.83814411598458
PITX1,ITGB6,80.83571847871696
STAT5A,A2M,80.55747103739235
NFIC,CIR1,80.52775797887473
CUX1,PMP22,80.4009776781666
DEAF1,STT3A,80.31210770686954
NR4A1,C10orf54,80.05258249656276
IKZF3,C10orf54,79.91966166524908
PKNOX1,HLA-DRA,79.84319470528206
CUX1,MRPL51,79.83862548629783
STAT5A,LCP1,79.64495102344758
IKZF3,CD52,79.59647542422373
PKNOX1,NCKAP1L,79.4256245261803
PKNOX1,DVL1,79.03438859151703
DEAF1,LCP1,79.01400343119059
IKZF3,IGFBP4,78.6657567291713
DDIT3,GNL2,78.06529309935105
ARNT,INPP5D,78.02116079649231
IKZF3,GYPC,77.80196263009228
NFIC,IL10RA,77.74271190699459
ARNT,RHOB,77.6010091115111
ASCL2,CPVL,77.2037237049974
STAT5A,CCDC80,77.14859609727787
CUX1,PLPPR2,76.97956856169736
STAT5A,JAK3,76.9408975599761
ARID3A,CORO7,76.74274343853703
ARID3A,CDK5RAP1,76.71616794440757
NR4A1,CFAP36,76.67522760127649
ASCL2,NRP1,76.66500462500177
