DEAF1,C10orf54,111.05849218658436
STAT5A,ARHGAP45,107.17112785508691
IKZF3,LCK,105.60331682759387
IKZF3,C1R,103.55153397369291
STAT5A,MX2,99.6874415082284
IKZF3,TRAC,97.60391120096568
IKZF3,HCST,97.05900994412917
STAT5A,LCK,95.96908735845174
CUX1,C1R,95.39960628617636
NR4A1,C1R,94.71689414812619
STAT5A,JAK3,94.18206625991465
FOXP4,HSPB11,92.90933174938246
STAT5A,HLA-DMB,92.27249132161613
ARNT,HLA-DMB,91.58938662574134
IKZF3,JCHAIN,90.53823876637857
GATA3,FAM213B,89.88626622687742
ARNT,RNASET2,89.43195166122901
STAT5A,EIF3G,89.16815901897917
STAT5A,PDGFRA,88.39211969961549
GATA3,TYROBP,87.86671198130814
NR4A1,CD3D,87.55915085067254
STAT5A,CCL19,87.03674693405549
STAT5A,CSF1R,86.85559112604155
IKZF3,MICAL1,86.55531846753927
GATA3,PTPRC,86.31017442978211
IKZF3,STAT5A,86.19812259670947
PKNOX1,C1S,85.81360114126517
STAT5A,HLA-DRA,85.36388268998094
STAT5A,CTSK,84.58953379094795
IKZF3,WIPF1,84.15414812267339
STAT5A,WIPF1,82.98502133054548
PKNOX1,IL10RA,82.7301819456815
NFATC4,PPHLN1,82.63102652616827
NFATC4,SRSF5,82.38575660354033
DEAF1,UBA52,82.1426260457788
IKZF3,GYPC,81.76575825220071
NFIC,SEC14L2,81.46240971628038
STAT5A,PDGFRB,81.27273135963965
CUX1,HLA-DRA,81.13491183933773
IKZF3,SAT1,81.11721904146997
DEAF1,IGLC3,80.93879040695408
CUX1,TRIM22,80.9076154067145
STAT5A,HCST,80.66533675762696
STAT5A,CD4,80.53893031477888
IKZF3,EFHD2,79.94256931269578
IKZF3,TGFBR2,79.86331112931782
STAT5A,PTPRC,79.61506827343605
STAT5A,PLEKHO2,79.24680109924316
STAT5A,TRAC,79.13107350241508
NR4A1,CHD6,78.98076219661365
ARNT,MAP4K2,78.72206759473463
SOX4,EXOSC10,78.71517621281195
IKZF3,JAK3,78.28963779650422
STAT5A,KCNAB2,78.24419587484897
PKNOX1,HLA-DMB,78.0175084334315
CUX1,NDUFC1,78.0084531284743
DEAF1,IFI44L,77.99966705563133
ARID3A,PLTP,77.97919747749097
DEAF1,TMEM101,77.90118908991478
DDIT3,CHCHD6,77.25176522491395
CUX1,C3,77.23903034945128
STAT5A,TYROBP,77.22779247970685
STAT5A,LYL1,77.18589695288965
IKZF3,MMP9,77.17825028400361
NR4A1,VEGFB,77.12728679701496
FOXP4,ATP5O,77.1191135603615
GATA3,GATC,76.73913767953313
FOXP4,GSK3A,76.71277911450858
SOX4,PLSCR1,76.59371966933686
DDIT3,NMRAL1,76.56939141292264
ARNT,ARHGAP45,76.43451598891978
CUX1,C12orf45,76.42566429822315
CUX1,CD79A,76.4003315512153
ARID3A,ATG12,76.21116412343389
STAT5A,JCHAIN,75.84626387643104
CUX1,UXT,75.76122560265652
CUX1,SYK,75.70786857102617
CUX1,HLA-B,75.56246912620604
NFIC,ZSWIM8,75.53881813918535
NFIC,ARID5A,75.41320497273652
HES1,RND3,75.27123459883616
ASCL2,PTPRC,75.18037040781817
ARNT,PDGFRA,75.14574485255102
ARID3A,EIF3B,75.07873178741235
IKZF3,C10orf54,75.0097304154329
NFATC4,IGKC,74.78349586860448
NR4A1,PTPRC,74.77647185222588
FOXP4,WIPF1,74.59237799212774
NFIC,AHCY,74.28500232579194
NR4A1,TXNDC17,74.16307342314362
DEAF1,UBR2,74.10220418369386
NR4A1,TXN2,74.09027223208962
NR4A1,WIPF1,74.05732119854963
STAT5A,SYK,74.03325739988159
DEAF1,CORO7,73.92331398166117
FOXP4,GAS6,73.87485936837592
SOX4,AKR1A1,73.66899183016398
STAT5A,RASGRP2,73.61467456990134
IKZF3,C1S,73.59284873016323
SOX4,TBXAS1,73.53892767631548
PKNOX1,STK17A,73.41104416793851
PKNOX1,CXCL10,73.35040413843899
IKZF3,PTGDS,73.15819969500099
ARID3A,LUM,73.150280162616
CUX1,MMP9,73.12032472244246
NFATC4,VIM,72.9007175655014
SOX4,EIF1AD,72.888175442415
STAT5A,CD74,72.8640377204836
CUX1,SPIN1,72.75272119674491
ARID3A,CEP250,72.68233910047628
STAT5A,CCDC80,72.67980315727979
ARNT,FARP1,72.59587748957601
NR4A1,C10orf54,72.56593551502155
FOXP4,RGS1,72.5268298600135
DEAF1,SOX4,72.31450124822103
NR4A1,GSTM3,72.30906075303973
ASCL2,PITX1,72.24360348703622
ARID3A,PTPRC,72.20210009700678
PITX1,CPNE1,72.1147958902272
CUX1,ZNF787,72.09141559263898
NFATC4,GBP2,72.08822935173592
IKZF3,CCL19,72.05677356627642
STAT5A,IGLC7,71.84801444543237
CUX1,RAB11FIP1,71.77548587859853
CUX1,MAGEF1,71.70474163937521
KLF9,CIR1,71.66572873726405
ARNT,MGP,71.61268303948096
CUX1,VEGFB,71.55375466395425
CUX1,MICAL1,71.5487655753951
NFIC,FNBP4,71.23585951475735
ARNT,BRD9,71.13567555536657
NFIC,MYO9B,71.05502804405644
ASCL2,STAMBP,70.9997426516059
NR4A1,IGHA1,70.9480643562347
STAT5A,FSTL1,70.91581676267991
PKNOX1,CCNE2,70.87578604326418
IKZF3,ISLR,70.871754621627
SOX4,PYURF,70.86513469853277
IKZF3,HLA-DPB1,70.85197120627569
CUX1,TMBIM6,70.84204117199626
IKZF3,GBP5,70.63104720270235
IKZF3,CD4,70.6099938739854
NR4A1,FNBP4,70.54324119914655
ARNT,PTPRJ,70.40828847516586
GATA3,CTIF,70.39765023858875
NFATC4,BABAM1,70.37680648915068
NFIC,MGP,70.36747705346059
SOX4,KRT8,70.31257726562552
ARID3A,CSF1R,70.25954942032716
DDIT3,GLCCI1,70.20161064352263
ARID3A,SYK,70.18317229627112
NR4A1,PLTP,70.10966826688724
IKZF3,KCNAB2,70.01264413288177
IKZF3,CD3D,69.97366285742497
CUX1,SRSF5,69.96509806998043
ARNT,IGKC,69.87398565180952
NFIC,SMG9,69.78387939829672
IKZF3,TYROBP,69.77212979945341
STAT5A,PSTPIP1,69.76851870751028
SOX4,MMP9,69.66571202178892
IKZF3,RASGRP2,69.62123256454095
PITX1,SOX4,69.48156353045181
ARID3A,TTC31,69.48028965403766
PKNOX1,ATG12,69.46112889392346
DEAF1,FCER1G,69.44729888257493
IKZF3,MS4A6A,69.44570433243587
ASCL2,ZFPL1,69.41290850976941
PKNOX1,NDUFA1,69.3826356676746
GATA3,CHD6,69.31380715191746
CUX1,MICALL2,69.23296435008781
ARNT,IGFBP4,69.22593056503224
IKZF3,HLA-DRA,69.22485331577168
CUX1,XAB2,69.16408574026862
ASCL2,GPRC5A,69.13137417170329
ARNT,BABAM1,68.99703430787169
CUX1,TSPAN33,68.96156010488289
IKZF3,WDR46,68.94055713006767
CUX1,KCNAB2,68.74557465933961
NR4A1,FN1,68.73699305821722
PKNOX1,IGHA1,68.65131436097765
ASCL2,MMP9,68.6458677458031
STAT5A,RABGAP1L,68.6129435594218
SOX4,PSCA,68.60090082325777
CUX1,VIM,68.46488333108097
ARNT,KCNAB2,68.42877131732025
IKZF3,TSPAN33,68.39342670069962
SOX4,PPM1G,68.38687033887813
ARNT,JCHAIN,68.22769794699343
CUX1,FUS,68.22721237422536
ARNT,DHX16,68.10927303883878
CUX1,C1QB,68.10404598010457
CUX1,A2M,68.09984128524415
FOXP4,DENND1A,68.07844549062027
STAT5A,PNISR,68.04034785532436
PKNOX1,CD4,68.02611944553138
IKZF3,PSTPIP1,68.00073534583315
ARNT,OPTN,67.878601127394
NFIC,HELZ2,67.71526675664114
IKZF3,TNFRSF4,67.71284783833475
CUX1,CORO1A,67.55109249666361
DDIT3,FZD2,67.45746256754768
NR4A1,PLEKHO2,67.44570814675649
HES1,MTMR12,67.36259804199564
ARNT,NFIC,67.35588316224501
NR4A1,LST1,67.2463020679958
ARNT,TNFRSF4,67.22040103464063
CUX1,C1S,67.21888517834655
KLF9,IGHA1,67.21379987103751
IKZF3,CCL2,67.11861620675523
STAT5A,TNFRSF4,67.11580410287814
NFIC,LARP7,67.07343216290838
PKNOX1,PSMD4,67.05897832572073
IKZF3,SLC43A1,66.97157122546517
NFIC,BRPF1,66.95157033537645
NR4A1,ASH2L,66.83533239444428
IKZF3,GBP1,66.79707510977491
FOXP4,RNF170,66.7611303166098
ARNT,PAFAH1B3,66.75861794469564
CUX1,PTPRC,66.7573755107733
NR4A1,RSRP1,66.75428288474419
NR4A1,CCDC88B,66.7008792149674
FOXP4,GPRC5A,66.6995834182534
PKNOX1,GNAS,66.62753625381444
NR4A1,HELZ2,66.60522151411
STAT5A,GAS6,66.58130090824095
FOXP4,SMCHD1,66.51651424436159
NR4A1,CLASRP,66.39773828169722
FOXP4,MMP9,66.37521167271683
PITX1,PCCB,66.37500176727404
NFATC4,SYK,66.33485729369517
NFIC,APOBEC3G,66.30673591796409
KLF9,MAPKAPK5,66.24034707307044
NFIC,CPVL,66.20785595348524
NFATC4,KDM4B,66.15526324875552
CUX1,PMP22,66.15122257687192
KLF9,APOBEC3G,66.07032525353182
IKZF3,VIM,66.06977962143338
SOX4,TYROBP,66.0645984680901
NR4A1,APBB2,66.06121514074712
NFIC,PTGDS,66.05182680542838
NFIC,GAS6,66.03399516974305
FOXP4,KDM4B,65.94657932938681
IKZF3,CORO7,65.93918176909023
DEAF1,IGHG3,65.89779285100485
IKZF3,IGLC2,65.88370007375093
NR4A1,RASGRP2,65.84883246835471
STAT5A,HLA-DOA,65.77290487217704
STAT5A,BRF2,65.77068358483442
NFIC,EVA1B,65.76106880507541
PITX1,MAP3K6,65.63999013659121
ARNT,RASGRP2,65.62375280810855
FOXP4,PPP1R1A,65.60902633049166
GATA3,HNRNPUL2,65.56471427886643
NFIC,MAGOHB,65.47832525947166
NFATC4,MUS81,65.44713047811474
SOX4,ABHD4,65.40952551602926
ARNT,SRSF5,65.34481942720197
ARNT,ABCF3,65.26457765408398
IKZF3,HLA-DPA1,65.22083382568704
PKNOX1,COMMD1,65.16119714051277
ARNT,CPVL,65.1537404136773
ASCL2,FSTL1,65.13976197594793
IKZF3,ARID5A,65.12199236472584
ARID3A,ELOF1,65.0991778651491
PKNOX1,HLA-DPA1,65.05598979888794
IKZF3,COL6A2,65.02129592395303
ARID3A,CFDP1,64.98402711240885
HES1,ERMP1,64.9722479740953
ARID3A,CD4,64.95126430049804
IKZF3,PLLP,64.92657757588674
IKZF3,DNAJC1,64.85407716197977
NR4A1,SAT1,64.83127562001735
SP6,PYURF,64.77533359601007
SOX4,PPP1R37,64.7691913031185
PITX1,CFAP36,64.73633582081843
NFATC4,CAPG,64.73520306798692
PKNOX1,LAMTOR2,64.69492028913798
ARID3A,HLA-B,64.67959764493872
NR4A1,PAFAH1B3,64.67747674335754
STAT5A,TIMP1,64.6671876436121
ASCL2,PODXL,64.62634271187405
ARID3A,KMT2B,64.6229897771033
