290,595,0.0159511882811784
1106,795,0.0137316780164837
290,167,0.0136076584458351
290,94,0.0134397344663739
290,299,0.0130818020552396
599,244,0.01270741969347
700,1000,0.0124317929148674
1106,292,0.0119943348690867
1106,1116,0.0119165852665901
599,440,0.0118794115260243
599,980,0.0118750091642141
1003,537,0.0118376491591334
267,838,0.0117819448933005
599,814,0.0115978782996535
599,496,0.011491316370666
1003,152,0.0114501984789967
599,175,0.0113668479025363
267,440,0.011352184228599
1106,225,0.0113243861123919
290,671,0.0113211842253804
599,101,0.0112448316067457
1106,1001,0.011193967424333
1106,280,0.0111809745430946
1003,318,0.0111458329483866
700,27,0.0111362868919968
290,573,0.0109999822452664
267,102,0.0109386136755347
599,568,0.0108954096212983
599,800,0.0108843110501766
599,821,0.010771382600069
1003,246,0.0107638668268918
599,398,0.0106834974139928
599,559,0.0106341708451509
599,1108,0.0106254518032073
290,81,0.010572712868452
599,692,0.0105615453794598
599,738,0.0105433547869324
599,214,0.0105398492887616
599,56,0.0105228880420327
599,283,0.0104172537103295
267,56,0.0104107977822422
267,407,0.010334774851799
700,56,0.0102011580020189
599,1131,0.0101819448173046
1003,175,0.0101622184738516
599,691,0.0101200127974152
267,562,0.0100760282948613
1003,966,0.0100557273253798
599,1081,0.0100494921207427
599,1105,0.0100296949967741
599,156,0.0099970763549208
1106,336,0.0099853370338678
1003,500,0.0099717285484075
599,562,0.0099254073575139
599,603,0.0099069755524396
1106,819,0.0099027529358863
599,490,0.0098899248987436
599,333,0.0098557034507393
599,545,0.0098407864570617
599,143,0.0098399771377444
290,340,0.0098318289965391
599,656,0.0098238512873649
599,788,0.0098157664760947
599,1058,0.0098125403746962
1003,205,0.0097929006442427
599,340,0.0097757540643215
599,1095,0.0097562568262219
599,270,0.0097473412752151
599,935,0.0097360499203205
599,789,0.0097159557044506
599,895,0.009714150801301
599,959,0.009711330756545
599,46,0.0096917860209941
599,205,0.0096832243725657
599,869,0.0096787391230463
1003,638,0.0096754236146807
267,178,0.0096709383651614
599,257,0.0096699586138129
1003,340,0.0096558006480336
599,455,0.0096398126333951
599,881,0.0096275070682168
599,328,0.0095732323825359
599,1001,0.009555616416037
599,160,0.0095554627478122
599,237,0.0095496773719787
700,593,0.0095311552286148
1106,497,0.0095109948888421
599,1027,0.0095020337030291
1003,380,0.0095011917874217
1003,780,0.0094712544232606
599,28,0.0094658518210053
599,227,0.0094605321064591
599,626,0.0094422800466418
599,886,0.0094298673793673
1106,79,0.0094274850562214
599,13,0.0094249472022056
599,174,0.0094247292727231
599,372,0.0094232130795717
599,755,0.0094208074733614
599,71,0.0094199506565928
599,338,0.0094179240986704
599,569,0.0094066672027111
700,710,0.0093932449817657
1003,844,0.0093839038163423
599,500,0.009383762255311
599,380,0.0093730418011546
1106,757,0.0093491086736321
599,502,0.0093304552137851
267,174,0.0093298759311437
599,94,0.0093128876760602
599,841,0.0093102492392063
599,255,0.0093099540099501
290,175,0.0093058561906218
599,634,0.0093039022758603
599,525,0.0093029625713825
101,574,0.0093020005151629
599,471,0.0093000913038849
599,65,0.0092984968796372
599,452,0.0092935236170887
1106,985,0.0092926491051912
290,777,0.0092808622866868
599,629,0.0092624723911285
599,573,0.0092599643394351
599,93,0.009259114973247
267,1015,0.0092551372945308
1003,692,0.0092396307736635
599,373,0.0092310868203639
599,11,0.0092254159972071
599,762,0.0092241363599896
599,446,0.0092225009575486
599,921,0.0092165116220712
599,95,0.009204956702888
267,967,0.0091924909502267
599,721,0.0091853244230151
599,775,0.009183706715703
1003,99,0.0091732470318675
599,122,0.0091728037223219
1003,0,0.009159511886537
599,334,0.0091549372300505
280,795,0.0091467723250389
599,181,0.0091454396024346
1003,559,0.0091430144384503
599,1075,0.0091249151155352
267,211,0.0091136060655117
700,623,0.0091111790388822
599,504,0.0091093964874744
599,431,0.0091066593304276
599,512,0.009090568870306
599,741,0.009087529964745
700,395,0.0090859672054648
280,1106,0.0090795727446675
272,805,0.0090766604989767
599,389,0.0090736439451575
599,630,0.009070779196918
1003,921,0.0090650795027613
599,541,0.0090600838884711
599,1050,0.0090557551011443
599,158,0.0090512707829475
599,806,0.0090483324602246
1003,540,0.0090451529249548
599,593,0.0090360241010785
599,713,0.009029408916831
599,183,0.0090219983831048
1106,425,0.0090198079124093
1106,540,0.0090152351185679
599,931,0.00901351403445
599,681,0.0090117873623967
599,131,0.0090092988684773
1003,497,0.0090079233050346
599,1103,0.0090057216584682
599,711,0.0090014142915606
1106,152,0.0089918365702033
599,582,0.0089900810271501
599,792,0.0089871473610401
1106,844,0.0089862281456589
1003,570,0.0089741395786404
599,1085,0.0089653143659234
599,928,0.0089624635875225
599,179,0.0089529333636164
599,433,0.0089474394917488
188,635,0.0089444024488329
599,1077,0.0089387856423854
599,639,0.0089304717257618
1003,277,0.0089262910187244
599,357,0.0089202960953116
1106,143,0.0088864462450146
599,210,0.0088856033980846
101,599,0.0088804243132472
599,397,0.0088723972439765
599,862,0.0088708875700831
599,436,0.0088702207431197
599,292,0.0088634397834539
1003,28,0.0088584320619702
599,720,0.0088546955958008
599,535,0.008846323005855
599,6,0.0088284239172935
599,725,0.0088280048221349
599,799,0.0088277300819754
599,786,0.0088252108544111
599,1010,0.0088226264342665
599,400,0.008820753544569
267,479,0.0088160820305347
599,355,0.0088039170950651
1003,203,0.0088027995079755
599,346,0.008796889334917
1106,945,0.0087845055386424
599,421,0.0087693417444825
700,807,0.0087677910923957
599,217,0.0087666977196931
290,339,0.0087641235440969
599,485,0.0087629407644271
599,1086,0.0087607353925704
1106,951,0.0087582562118768
599,432,0.0087560312822461
599,651,0.0087529709562659
1106,966,0.0087518440559506
928,175,0.008748946711421
267,531,0.0087487809360027
599,59,0.0087426211684942
1003,757,0.0087284510955214
1003,901,0.0087208608165383
1106,328,0.0087123867124319
599,238,0.0087118092924356
599,1051,0.0087113222107291
599,992,0.0087108854204416
599,709,0.0087103731930255
1003,1001,0.0087062148377299
599,531,0.0086991554126143
599,498,0.0086947837844491
599,579,0.0086898747831583
599,325,0.0086843529716134
1003,876,0.0086841247975826
599,12,0.0086824437603354
1106,1022,0.0086781969293951
599,744,0.0086690373718738
1003,143,0.0086671048775315
599,574,0.0086669567972421
599,1011,0.0086645502597093
599,201,0.0086615979671478
599,547,0.0086599355563521
599,324,0.0086595108732581
1003,167,0.0086543532088398
1003,824,0.0086537050083279
599,171,0.0086524803191423
599,258,0.0086524151265621
599,54,0.0086458278819918
599,911,0.0086456257849931
700,477,0.0086454870179295
599,781,0.0086434697732329
599,424,0.0086433440446853
599,450,0.0086425887420773
599,1093,0.0086409645155072
599,607,0.0086379963904619
1106,454,0.0086372569203376
599,970,0.0086330799385905
599,689,0.0086287101730704
599,840,0.0086177876219153
599,1,0.0086171459406614
599,426,0.0086152963340282
290,143,0.0086120553314685
1106,50,0.00861197989434
599,812,0.0086033325642347
101,270,0.0086014792323112
599,416,0.0085917124524712
599,157,0.0085916751995682
599,381,0.0085912924259901
599,774,0.0085889911279082
1003,110,0.0085886716842651
599,57,0.0085818096995353
599,177,0.0085795260965824
700,914,0.0085734836757183
599,595,0.0085606835782527
1003,336,0.0085605643689632
599,1005,0.0085586253553628
599,339,0.0085550500079989
599,203,0.0085549997165799
267,457,0.0085540600121021
599,31,0.0085368957370519
599,1024,0.0085355835035443
599,136,0.0085347201675176
1003,595,0.008533988147974
599,84,0.0085300849750638
599,832,0.0085215801373124
599,934,0.0085158683359622
599,472,0.0085085434839129
599,256,0.0084987068548798
599,771,0.008496880531311
267,89,0.0084961438551545
599,167,0.0084953345358371
1106,134,0.0084824506193399
1003,294,0.008464771322906
599,948,0.0084580807015299
599,855,0.0084556331858038
599,344,0.008454892784357
599,401,0.0084544122219085
599,221,0.0084524136036634
599,316,0.0084508191794157
599,966,0.0084505388513207
599,558,0.0084496159106493
1003,179,0.0084473062306642
599,110,0.0084436861798167
599,1123,0.0084324739873409
1106,855,0.0084311245009303
599,927,0.0084309615194797
599,1020,0.0084278751164674
599,198,0.0084233880043029
1106,816,0.0084220906719565
188,163,0.0084180748090147
599,694,0.0084124421700835
272,817,0.0084096221253275
599,1076,0.0083980737254023
272,371,0.0083926515653729
599,576,0.0083924708887934
599,457,0.0083904983475804
1106,167,0.0083898743614554
599,394,0.0083860736340284
599,663,0.0083841132000088
599,1022,0.0083791557699441
599,449,0.0083788111805915
599,613,0.0083765918388962
599,837,0.0083734104409813
599,154,0.0083724400028586
599,163,0.0083715505897998
1003,558,0.0083684409037232
700,95,0.0083654271438717
449,968,0.0083646653220057
599,884,0.0083645656704902
599,943,0.0083627831190824
599,666,0.0083567565307021
599,7,0.0083540342748165
1003,895,0.0083468900993466
599,795,0.0083457427099347
1003,945,0.0083386339247226
928,415,0.0083377258852124
599,770,0.0083372313529253
599,537,0.00833176728338
599,951,0.0083296550437808
1003,634,0.0083286380395293
599,267,0.0083273230120539
599,592,0.008317251689732
599,293,0.0083150053396821
599,640,0.0083083286881446
599,405,0.0083070006221532
599,359,0.0083066783845424
1003,711,0.0083058197051286
599,410,0.0083036478608846
599,987,0.0082921432331204
599,118,0.0082840025424957
267,797,0.0082837305963039
599,860,0.0082826623693108
700,652,0.0082797091454267
101,1001,0.0082790283486247
599,331,0.0082755712792277
101,56,0.0082704704254865
599,109,0.0082697719335556
599,1094,0.0082646328955888
599,320,0.0082641188055276
599,318,0.0082628764212131
599,556,0.0082607548683881
599,733,0.0082594901323318
599,390,0.008258999325335
599,991,0.008257913403213
599,671,0.0082571301609277
267,462,0.0082554882392287
599,442,0.0082515571266412
599,719,0.0082408972084522
599,823,0.0082369968295097
599,843,0.0082330703735351
1106,179,0.0082298647612333
1003,1089,0.0082296216860413
290,1003,0.0082284659147262
599,1084,0.0082238540053367
599,233,0.0082225883379578
599,736,0.008219588547945
599,349,0.0082161827012896
599,747,0.0082069067284464
599,254,0.0082044973969459
599,590,0.0082031255587935
599,609,0.008203100413084
599,188,0.0082015730440616
599,493,0.0082007134333252
101,980,0.0081995725631713
599,330,0.008194476366043
1106,725,0.008192878216505
599,532,0.0081917969509959
599,606,0.0081871068105101
599,937,0.0081848111003637
599,1032,0.008184015750885
700,834,0.0081834848970174
599,321,0.0081799970939755
188,935,0.0081741316244006
599,58,0.0081703895702958
822,838,0.0081694135442376
599,22,0.0081692291423678
101,339,0.0081643778830766
599,297,0.008148263208568
1003,637,0.0081438608467578
1106,780,0.008142746053636
599,506,0.0081417728215456
290,1001,0.0081395786255598
599,335,0.0081385532394051
599,172,0.0081321764737367
599,374,0.0081319930031895
