381,552,0.0106296483427286
565,338,0.0100731570273637
565,307,0.0098151424899697
47,338,0.009501239284873
381,426,0.0093892514705657
565,586,0.0093213515356183
381,504,0.0092985052615404
565,167,0.0092925643548369
565,26,0.0091274715960025
565,70,0.0089890863746404
7,338,0.0088964253664016
381,617,0.0088841384276747
565,359,0.0088672339916229
7,337,0.0087868003174662
381,379,0.0086759757250547
382,206,0.008638210594654
7,479,0.0086372550576925
565,154,0.0085845533758401
381,440,0.0085612330585718
565,490,0.008550307713449
499,381,0.0085421334952116
381,216,0.0085410950705409
565,305,0.0085313199087977
381,1,0.0085157761350274
381,177,0.0085141593590378
381,75,0.0085090678185224
499,552,0.0085077052935957
121,526,0.0084962388500571
381,486,0.0084187602624297
381,499,0.0083282636478543
381,66,0.0082802232354879
382,61,0.0081885792315006
499,56,0.0081840101629495
381,456,0.0081536117941141
382,219,0.0081438394263386
499,617,0.0081397267058491
565,223,0.0081142531707882
431,126,0.0081120422109961
381,659,0.0081089222803711
382,75,0.0081054149195551
381,623,0.0080991378054022
270,543,0.0080960672348737
565,633,0.0080850152298808
565,503,0.0080784605816006
565,302,0.008040920831263
420,307,0.0079550584778189
382,426,0.007952569052577
381,219,0.0079333242028951
47,110,0.0079035200178623
47,307,0.0078905010595917
47,305,0.0078696208074688
381,253,0.0078379018232226
565,454,0.0078322207555174
47,565,0.0078284088522195
7,191,0.0078216614201664
499,440,0.007815632969141
381,680,0.0078104040585458
189,490,0.0077975918538868
382,486,0.0077787172049283
381,130,0.0077701560221612
381,691,0.0077543901279568
565,468,0.0077476338483393
431,338,0.0077423290349543
382,675,0.0077238823287189
420,586,0.0077082845382392
381,244,0.007705932483077
381,675,0.0076924245804548
7,350,0.0076701287180185
189,70,0.0076355640776455
47,454,0.007588158827275
7,162,0.0075608980841934
431,162,0.0075600463896989
382,559,0.0075577478855848
415,148,0.0075476919300854
381,241,0.007543358951807
189,338,0.0074727851897478
121,529,0.0074702827259898
382,253,0.0074602458626031
270,373,0.0074585685506463
121,154,0.0074574099853634
382,1,0.0074508721008896
565,543,0.0074407011270523
381,488,0.0074405311606824
7,626,0.0074348202906548
381,425,0.0074332179501652
381,61,0.0074316882528364
565,392,0.0074240029789507
431,626,0.0074236984364688
381,642,0.0074225938878953
382,691,0.0074077071622014
381,304,0.0073905764147639
47,26,0.0073853782378137
121,575,0.0073809730820357
12,346,0.0073742563836276
382,396,0.0073614716529846
189,454,0.0073582897894084
381,238,0.0073531162925064
382,345,0.0073430221527814
121,358,0.0073361285030841
464,26,0.0073355794884264
382,623,0.0073278350755572
464,338,0.0073160603642463
431,305,0.0073035857640206
381,48,0.0072923670522868
565,535,0.0072872224263846
464,454,0.007249410264194
381,559,0.0072433287277817
381,345,0.0072234622202813
121,446,0.0072176698595285
382,379,0.0072080139070749
464,307,0.0072048255242407
121,309,0.0071758534759283
420,633,0.0071724574081599
381,292,0.0071673607453703
499,119,0.0071529923006892
431,507,0.0071487571112811
565,190,0.0071447528898715
189,167,0.0071430723182857
499,291,0.0071412152610719
431,489,0.0071346214972436
7,640,0.0071335779502987
381,433,0.007126169744879
431,394,0.0071014808490872
7,592,0.0070976340211927
12,260,0.0070888898335397
47,662,0.0070858597755432
270,307,0.0070776101201772
381,206,0.0070695714093744
420,338,0.0070584807544946
381,615,0.0070532569661736
121,543,0.0070475256070494
121,503,0.0070394068025052
420,520,0.0070369811728596
420,167,0.007031736895442
12,170,0.0070227328687906
565,567,0.0070163132622838
499,251,0.0070146592333912
381,618,0.0070132166147232
420,359,0.0070082647725939
7,406,0.00699706049636
381,423,0.0069836368784308
47,626,0.0069759907200932
381,173,0.0069643841125071
7,452,0.0069588855840265
47,460,0.0069286501966416
121,185,0.0069193514063954
420,305,0.0069118500687181
47,586,0.0069076800718903
499,66,0.0069029950536787
420,63,0.00690095173195
382,18,0.0068874419666826
189,359,0.0068829213269054
565,576,0.0068794279359281
431,393,0.0068731210194528
499,456,0.0068714381195604
121,689,0.0068677505478262
382,440,0.0068588820286095
499,426,0.0068584829568862
565,575,0.0068579609505832
382,304,0.0068516596220433
565,525,0.0068316143006086
12,210,0.0068296389654278
565,388,0.0068187210708856
381,631,0.0068171718157827
382,381,0.0068149613216519
420,464,0.0068112285807728
7,363,0.0068084197118878
565,110,0.0068047093227505
565,502,0.0068009444512426
270,588,0.0067941229790449
431,633,0.0067931436933577
464,63,0.0067907450720667
381,412,0.0067825601436197
7,70,0.0067799063399434
381,584,0.0067776278592646
189,154,0.0067716650664806
499,585,0.0067669241689145
382,370,0.0067643467336893
499,1,0.0067624789662659
381,24,0.0067552151158452
270,125,0.0067544602788984
382,552,0.0067505622282624
565,180,0.0067356587387621
121,359,0.0067336512729525
381,439,0.0067281210795044
47,472,0.0067218141630291
382,604,0.0067118569277226
565,126,0.0067116846330463
565,47,0.0067097437568008
270,235,0.0067089274525642
382,241,0.0067012291401624
382,66,0.0066912295296788
381,148,0.0066901938989758
12,676,0.0066861556842923
7,508,0.0066803079098463
381,119,0.0066781886853277
7,416,0.0066741812042891
381,143,0.0066726077347993
121,365,0.0066725783981382
381,141,0.0066716540604829
7,262,0.0066599650308489
121,316,0.0066483211703598
270,154,0.0066449884325265
431,352,0.0066318889148533
382,4,0.0066316742449998
381,73,0.0066313962452113
420,154,0.0066310949623584
189,503,0.0066306078806519
382,425,0.0066300733014941
7,521,0.006622334010899
565,464,0.0066202655434608
565,63,0.0066184932366013
189,526,0.0066175851970911
47,567,0.0066127376630902
7,635,0.006610145792365
464,305,0.0066054104827344
7,10,0.0065932543948292
499,374,0.0065852319821715
420,565,0.0065816645510494
381,422,0.0065808505751192
431,416,0.0065776505507528
270,206,0.0065759373828768
7,167,0.0065651684999465
381,548,0.006563602015376
270,239,0.0065491083078086
381,382,0.0065462361089885
12,365,0.0065456018783152
12,96,0.0065442351624369
420,26,0.0065428987145423
420,543,0.0065379138104617
381,111,0.006536578759551
381,451,0.0065344800241291
381,11,0.0065307146869599
499,559,0.0065257572568953
121,578,0.0065249479375779
565,102,0.0065248967148363
382,48,0.0065200864337384
12,359,0.0065167928114533
499,199,0.0065142726525664
565,31,0.0065086549147963
189,307,0.0065054604783654
121,430,0.0065017691813409
270,633,0.0065011861734092
381,458,0.0065004313364624
381,398,0.0064958790317177
381,278,0.0064954180270433
565,319,0.0064950063824653
189,473,0.0064919963479042
382,163,0.0064914068207144
382,480,0.0064887045882642
7,293,0.0064820339903235
47,359,0.0064815995283424
381,607,0.0064787594601511
165,686,0.0064729796722531
565,93,0.0064687454141676
381,18,0.0064548477530479
382,211,0.0064442981965839
565,235,0.0064392737112939
47,63,0.0064391726627945
382,177,0.0064319344237446
382,585,0.0064288629218935
431,191,0.0064276196062564
499,11,0.0064252200536429
381,183,0.0064229052513837
7,76,0.0064205890521407
420,490,0.0064180865883827
7,497,0.0064142188057303
381,37,0.0064105563797056
47,452,0.0064089074730873
7,454,0.0064079468138515
381,288,0.0064029493369162
431,229,0.0064024492166936
47,502,0.0064014960080385
7,359,0.006401287857443
499,27,0.0064003360457718
382,439,0.0063933134078979
565,344,0.006389508023858
381,263,0.0063854823820292
420,503,0.0063854428008198
165,75,0.0063844774849712
464,359,0.006374857854098
381,172,0.0063732536509633
382,291,0.0063724145293235
381,453,0.006371624302119
381,182,0.0063688983209431
381,200,0.006368416827172
47,352,0.0063669076189398
12,355,0.0063663609325885
382,617,0.0063653257675468
47,337,0.0063586328178644
270,205,0.0063552274368703
499,631,0.0063548712059855
47,633,0.0063479347154498
7,274,0.0063477023504674
189,26,0.0063435211777687
464,565,0.0063412548042833
270,212,0.0063402382656931
